1040,NaN,NaN,NaN
1060,NaN,NaN,NaN
1060,NaN,NaN,NaN
1080,NaN,NaN,NaN
1080,NaN,NaN,NaN
1100,NaN,NaN,NaN
1100,NaN,NaN,NaN
1120,NaN,NaN,NaN
1120,NaN,NaN,NaN
1140,NaN,NaN,NaN
1140,NaN,NaN,NaN
1160,NaN,NaN,NaN
1160,NaN,NaN,NaN
1180,NaN,NaN,NaN
1180,NaN,NaN,NaN
1200,NaN,NaN,NaN
1200,NaN,NaN,NaN
1220,NaN,NaN,NaN
1220,NaN,NaN,NaN
1240,NaN,NaN,NaN
1240,NaN,NaN,NaN
1260,NaN,NaN,NaN
1260,NaN,NaN,NaN
1280,NaN,NaN,NaN
1280,NaN,NaN,NaN
1300,NaN,NaN,NaN
1300,NaN,NaN,NaN
1320,NaN,NaN,NaN
1320,NaN,NaN,NaN
1340,NaN,NaN,NaN
1340,NaN,NaN,NaN
1360,NaN,NaN,NaN
1360,NaN,NaN,NaN
1380,NaN,NaN,NaN
1380,NaN,NaN,NaN
1400,NaN,NaN,NaN
1400,NaN,NaN,NaN
1420,NaN,NaN,NaN
1420,NaN,NaN,NaN
1440,NaN,NaN,NaN
1440,NaN,NaN,NaN
1460,NaN,NaN,NaN
1460,NaN,NaN,NaN
1480,NaN,NaN,NaN
1480,NaN,NaN,NaN
1500,NaN,NaN,NaN
1500,NaN,NaN,NaN
1520,NaN,NaN,NaN
1520,NaN,NaN,NaN
1540,NaN,NaN,NaN
1540,NaN,NaN,NaN
1560,NaN,NaN,NaN
1560,NaN,NaN,NaN
1580,NaN,NaN,NaN
1580,NaN,NaN,NaN
1600,NaN,NaN,NaN
1600,NaN,NaN,NaN
1620,NaN,NaN,NaN
1620,NaN,NaN,NaN
1640,NaN,NaN,NaN
1640,NaN,NaN,NaN
1660,NaN,NaN,NaN
1660,NaN,NaN,NaN
1680,NaN,NaN,NaN
1680,NaN,NaN,NaN
1700,NaN,NaN,NaN
1700,NaN,NaN,NaN
1720,NaN,NaN,NaN
1720,NaN,NaN,NaN
1740,NaN,NaN,NaN
1740,NaN,NaN,NaN
1760,NaN,NaN,NaN
1760,NaN,NaN,NaN
1780,NaN,NaN,NaN
1780,NaN,NaN,NaN
1800,NaN,NaN,NaN
1800,NaN,NaN,NaN
1820,NaN,NaN,NaN
1820,NaN,NaN,NaN
1840,NaN,NaN,NaN
1840,NaN,NaN,NaN
1860,NaN,NaN,NaN
1860,NaN,NaN,NaN
1880,NaN,NaN,NaN
1880,NaN,NaN,NaN
1900,NaN,NaN,NaN
1900,NaN,NaN,NaN
1920,NaN,NaN,NaN
1920,NaN,NaN,NaN
1940,NaN,NaN,NaN
1940,NaN,NaN,NaN
1960,NaN,NaN,NaN
1960,NaN,NaN,NaN
1980,NaN,NaN,NaN
1980,NaN,NaN,NaN
2000,NaN,NaN,NaN
2000,NaN,NaN,NaN
2020,NaN,NaN,NaN
2020,NaN,NaN,NaN
2040,NaN,NaN,NaN
2040,NaN,NaN,NaN
2060,NaN,NaN,NaN
2060,NaN,NaN,NaN
2080,NaN,NaN,NaN
2080,NaN,NaN,NaN
2100,NaN,NaN,NaN
2100,NaN,NaN,NaN
2120,NaN,NaN,NaN
2120,NaN,NaN,NaN
2140,NaN,NaN,NaN
2140,NaN,NaN,NaN
2160,NaN,NaN,NaN
2160,NaN,NaN,NaN
2180,NaN,NaN,NaN
2180,NaN,NaN,NaN
2200,NaN,NaN,NaN
2200,NaN,NaN,NaN
2220,NaN,NaN,NaN
2220,NaN,NaN,NaN
2240,NaN,NaN,NaN
2240,NaN,NaN,NaN
2260,NaN,NaN,NaN
2260,NaN,NaN,NaN
2280,NaN,NaN,NaN
2280,NaN,NaN,NaN
2300,NaN,NaN,NaN
2300,NaN,NaN,NaN
2320,NaN,NaN,NaN
2320,NaN,NaN,NaN
2340,NaN,NaN,NaN
2340,NaN,NaN,NaN
2360,NaN,NaN,NaN
2360,NaN,NaN,NaN
2380,NaN,NaN,NaN
2380,NaN,NaN,NaN
2400,NaN,NaN,NaN
2400,NaN,NaN,NaN
2420,NaN,NaN,NaN
2420,NaN,NaN,NaN
2440,NaN,NaN,NaN
2440,NaN,NaN,NaN
2460,NaN,NaN,NaN
2460,NaN,NaN,NaN
2480,NaN,NaN,NaN
2480,NaN,NaN,NaN
2500,NaN,NaN,NaN
2500,NaN,NaN,NaN
2520,NaN,NaN,NaN
2520,NaN,NaN,NaN
2540,NaN,NaN,NaN
2540,NaN,NaN,NaN
2560,NaN,NaN,NaN
2560,NaN,NaN,NaN
2580,NaN,NaN,NaN
2580,NaN,NaN,NaN
2600,NaN,NaN,NaN
2600,NaN,NaN,NaN
2620,NaN,NaN,NaN
2620,NaN,NaN,NaN
2640,NaN,NaN,NaN
2640,NaN,NaN,NaN
2660,NaN,NaN,NaN
2660,NaN,NaN,NaN
2680,NaN,NaN,NaN
2680,NaN,NaN,NaN
2700,NaN,NaN,NaN
2700,NaN,NaN,NaN
2720,NaN,NaN,NaN
2720,NaN,NaN,NaN
2740,NaN,NaN,NaN
2740,NaN,NaN,NaN
2760,NaN,NaN,NaN
2760,NaN,NaN,NaN
2780,NaN,NaN,NaN
2780,NaN,NaN,NaN
2800,NaN,NaN,NaN
2800,NaN,NaN,NaN
2820,NaN,NaN,NaN
2820,NaN,NaN,NaN
2840,NaN,NaN,NaN
2840,NaN,NaN,NaN
2860,NaN,NaN,NaN
2860,NaN,NaN,NaN
2880,NaN,NaN,NaN
2880,NaN,NaN,NaN
2900,NaN,NaN,NaN
2900,NaN,NaN,NaN
2920,NaN,NaN,NaN
2920,NaN,NaN,NaN
2940,NaN,NaN,NaN
2940,NaN,NaN,NaN
2960,NaN,NaN,NaN
2960,NaN,NaN,NaN
2980,NaN,NaN,NaN
2980,NaN,NaN,NaN
3000,NaN,NaN,NaN
3000,NaN,NaN,NaN
3020,NaN,NaN,NaN
3020,NaN,NaN,NaN
3040,NaN,NaN,NaN
3040,NaN,NaN,NaN
3060,NaN,NaN,NaN
3060,NaN,NaN,NaN
3080,NaN,NaN,NaN
3080,NaN,NaN,NaN
3100,NaN,NaN,NaN
3100,NaN,NaN,NaN
3120,NaN,NaN,NaN
3120,NaN,NaN,NaN
3140,NaN,NaN,NaN
3140,NaN,NaN,NaN
3160,NaN,NaN,NaN
3160,NaN,NaN,NaN
3180,NaN,NaN,NaN
3180,NaN,NaN,NaN
3200,NaN,NaN,NaN
3200,NaN,NaN,NaN
3220,NaN,NaN,NaN
3220,NaN,NaN,NaN
3240,NaN,NaN,NaN
3240,NaN,NaN,NaN
3260,NaN,NaN,NaN
3260,NaN,NaN,NaN
3280,NaN,NaN,NaN
3280,NaN,NaN,NaN
3300,NaN,NaN,NaN
3300,NaN,NaN,NaN
3320,NaN,NaN,NaN
3320,NaN,NaN,NaN
3340,NaN,NaN,NaN
3340,NaN,NaN,NaN
3360,NaN,NaN,NaN
3360,NaN,NaN,NaN
3380,NaN,NaN,NaN
3380,NaN,NaN,NaN
3400,NaN,NaN,NaN
3400,NaN,NaN,NaN
3420,NaN,NaN,NaN
3420,NaN,NaN,NaN
3440,NaN,NaN,NaN
3440,NaN,NaN,NaN
3460,NaN,NaN,NaN
3460,NaN,NaN,NaN
3480,NaN,NaN,NaN
3480,NaN,NaN,NaN
3500,NaN,NaN,NaN
3500,NaN,NaN,NaN
3520,NaN,NaN,NaN
3520,NaN,NaN,NaN
3540,NaN,NaN,NaN
3540,NaN,NaN,NaN
3560,NaN,NaN,NaN
3560,NaN,NaN,NaN
3580,NaN,NaN,NaN
3580,NaN,NaN,NaN
3600,NaN,NaN,NaN
3600,NaN,NaN,NaN
3620,NaN,NaN,NaN
3620,NaN,NaN,NaN
3640,NaN,NaN,NaN
3640,NaN,NaN,NaN
3660,NaN,NaN,NaN
3660,NaN,NaN,NaN
3680,NaN,NaN,NaN
3680,NaN,NaN,NaN
3700,NaN,NaN,NaN
3700,NaN,NaN,NaN
3720,NaN,NaN,NaN
3720,NaN,NaN,NaN
3740,NaN,NaN,NaN
3740,NaN,NaN,NaN
3760,NaN,NaN,NaN
3760,NaN,NaN,NaN
3780,NaN,NaN,NaN
3780,NaN,NaN,NaN
3800,NaN,NaN,NaN
3800,NaN,NaN,NaN
3820,NaN,NaN,NaN
3820,NaN,NaN,NaN
3840,NaN,NaN,NaN
3840,NaN,NaN,NaN
3860,NaN,NaN,NaN
3860,NaN,NaN,NaN
3880,NaN,NaN,NaN
3880,NaN,NaN,NaN
3900,NaN,NaN,NaN
3900,NaN,NaN,NaN
3920,NaN,NaN,NaN
3920,NaN,NaN,NaN
3940,NaN,NaN,NaN
3940,NaN,NaN,NaN
3960,NaN,NaN,NaN
3960,NaN,NaN,NaN
3980,NaN,NaN,NaN
3980,NaN,NaN,NaN
4000,NaN,NaN,NaN
4000,NaN,NaN,NaN
4020,NaN,NaN,NaN
4020,NaN,NaN,NaN
4040,NaN,NaN,NaN
4040,NaN,NaN,NaN
4060,NaN,NaN,NaN
4060,NaN,NaN,NaN
4080,NaN,NaN,NaN
4080,NaN,NaN,NaN
4100,NaN,NaN,NaN
4100,NaN,NaN,NaN
4120,NaN,NaN,NaN
4120,NaN,NaN,NaN
4140,NaN,NaN,NaN
4140,NaN,NaN,NaN
4160,NaN,NaN,NaN
4160,NaN,NaN,NaN
4180,NaN,NaN,NaN
4180,NaN,NaN,NaN
4200,NaN,NaN,NaN
4200,NaN,NaN,NaN
4220,NaN,NaN,NaN
4220,NaN,NaN,NaN
4240,NaN,NaN,NaN
4240,NaN,NaN,NaN
4260,NaN,NaN,NaN
4260,NaN,NaN,NaN
4280,NaN,NaN,NaN
4280,NaN,NaN,NaN
4300,NaN,NaN,NaN
4300,NaN,NaN,NaN
4320,NaN,NaN,NaN
4320,NaN,NaN,NaN
4340,NaN,NaN,NaN
4340,NaN,NaN,NaN
4360,NaN,NaN,NaN
4360,NaN,NaN,NaN
4380,NaN,NaN,NaN
4380,NaN,NaN,NaN
4400,NaN,NaN,NaN
4400,NaN,NaN,NaN
4420,NaN,NaN,NaN
4420,NaN,NaN,NaN
4440,NaN,NaN,NaN
4440,NaN,NaN,NaN
4460,NaN,NaN,NaN
4460,NaN,NaN,NaN
4480,NaN,NaN,NaN
4480,NaN,NaN,NaN
4500,NaN,NaN,NaN
4500,NaN,NaN,NaN
4520,NaN,NaN,NaN
4520,NaN,NaN,NaN
4540,NaN,NaN,NaN
4540,NaN,NaN,NaN
4560,NaN,NaN,NaN
4560,NaN,NaN,NaN
4580,NaN,NaN,NaN
4580,NaN,NaN,NaN
4600,NaN,NaN,NaN
4600,NaN,NaN,NaN
4620,NaN,NaN,NaN
4620,NaN,NaN,NaN
4640,NaN,NaN,NaN
4640,NaN,NaN,NaN
4660,NaN,NaN,NaN
4660,NaN,NaN,NaN
4680,NaN,NaN,NaN
4680,NaN,NaN,NaN
4700,NaN,NaN,NaN
4700,NaN,NaN,NaN
4720,NaN,NaN,NaN
4720,NaN,NaN,NaN
4740,NaN,NaN,NaN
4740,NaN,NaN,NaN
4760,NaN,NaN,NaN
4760,NaN,NaN,NaN
4780,NaN,NaN,NaN
4780,NaN,NaN,NaN
4800,NaN,NaN,NaN
4800,NaN,NaN,NaN
4820,NaN,NaN,NaN
4820,NaN,NaN,NaN
4840,NaN,NaN,NaN
4840,NaN,NaN,NaN
4860,NaN,NaN,NaN
4860,NaN,NaN,NaN
4880,NaN,NaN,NaN
4880,NaN,NaN,NaN
4900,NaN,NaN,NaN
4900,NaN,NaN,NaN
4920,NaN,NaN,NaN
4920,NaN,NaN,NaN
4940,NaN,NaN,NaN
4940,NaN,NaN,NaN
4960,NaN,NaN,NaN
4960,NaN,NaN,NaN
4980,NaN,NaN,NaN
4980,NaN,NaN,NaN
5000,NaN,NaN,NaN
5000,NaN,NaN,NaN
5020,NaN,NaN,NaN
5020,NaN,NaN,NaN
5040,NaN,NaN,NaN
5040,NaN,NaN,NaN
5060,NaN,NaN,NaN
5060,NaN,NaN,NaN
5080,NaN,NaN,NaN
5080,NaN,NaN,NaN
5100,NaN,NaN,NaN
5100,NaN,NaN,NaN
5120,NaN,NaN,NaN
5120,NaN,NaN,NaN
5140,NaN,NaN,NaN
5140,NaN,NaN,NaN
5160,NaN,NaN,NaN
5160,NaN,NaN,NaN
5180,NaN,NaN,NaN
5180,NaN,NaN,NaN
5200,NaN,NaN,NaN
5200,NaN,NaN,NaN
5220,NaN,NaN,NaN
5220,NaN,NaN,NaN
5240,NaN,NaN,NaN
5240,NaN,NaN,NaN
5260,NaN,NaN,NaN
5260,NaN,NaN,NaN
5280,NaN,NaN,NaN
5280,NaN,NaN,NaN
5300,NaN,NaN,NaN
5300,NaN,NaN,NaN
5320,NaN,NaN,NaN
5320,NaN,NaN,NaN
5340,NaN,NaN,NaN
5340,NaN,NaN,NaN
5360,NaN,NaN,NaN
5360,NaN,NaN,NaN
5380,NaN,NaN,NaN
5380,NaN,NaN,NaN
5400,NaN,NaN,NaN
5400,NaN,NaN,NaN
5420,NaN,NaN,NaN
5420,NaN,NaN,NaN
5440,NaN,NaN,NaN
5440,NaN,NaN,NaN
5460,NaN,NaN,NaN
5460,NaN,NaN,NaN
5480,NaN,NaN,NaN
5480,NaN,NaN,NaN
5500,NaN,NaN,NaN
5500,NaN,NaN,NaN
5520,NaN,NaN,NaN
5520,NaN,NaN,NaN
5540,NaN,NaN,NaN
5540,NaN,NaN,NaN
5560,NaN,NaN,NaN
5560,NaN,NaN,NaN
5580,NaN,NaN,NaN
5580,NaN,NaN,NaN
5600,NaN,NaN,NaN
5600,NaN,NaN,NaN
5620,NaN,NaN,NaN
5620,NaN,NaN,NaN
5640,NaN,NaN,NaN
5640,NaN,NaN,NaN
5660,NaN,NaN,NaN
5660,NaN,NaN,NaN
5680,NaN,NaN,NaN
5680,NaN,NaN,NaN
5700,NaN,NaN,NaN
5700,NaN,NaN,NaN
5720,NaN,NaN,NaN
5720,NaN,NaN,NaN
5740,NaN,NaN,NaN
5740,NaN,NaN,NaN
5760,NaN,NaN,NaN
5760,NaN,NaN,NaN
5780,NaN,NaN,NaN
5780,NaN,NaN,NaN
5800,NaN,NaN,NaN
5800,NaN,NaN,NaN
5820,NaN,NaN,NaN
5820,NaN,NaN,NaN
5840,NaN,NaN,NaN
5840,NaN,NaN,NaN
5860,NaN,NaN,NaN
5860,NaN,NaN,NaN
5880,NaN,NaN,NaN
5880,NaN,NaN,NaN
5900,NaN,NaN,NaN
5900,NaN,NaN,NaN
5920,NaN,NaN,NaN
5920,NaN,NaN,NaN
5940,NaN,NaN,NaN
5940,NaN,NaN,NaN
5960,NaN,NaN,NaN
5960,NaN,NaN,NaN
5980,NaN,NaN,NaN
5980,NaN,NaN,NaN
6000,NaN,NaN,NaN
6000,NaN,NaN,NaN
6020,NaN,NaN,NaN
6020,NaN,NaN,NaN
6040,NaN,NaN,NaN
6040,NaN,NaN,NaN
6060,NaN,NaN,NaN
6060,NaN,NaN,NaN
6080,NaN,NaN,NaN
6080,NaN,NaN,NaN
6100,NaN,NaN,NaN
6100,NaN,NaN,NaN
6120,NaN,NaN,NaN
6120,NaN,NaN,NaN
6140,NaN,NaN,NaN
6140,NaN,NaN,NaN
6160,NaN,NaN,NaN
6160,NaN,NaN,NaN
6180,NaN,NaN,NaN
6180,NaN,NaN,NaN
6200,NaN,NaN,NaN
6200,NaN,NaN,NaN
6220,NaN,NaN,NaN
6220,NaN,NaN,NaN
6240,NaN,NaN,NaN
6240,NaN,NaN,NaN
6260,NaN,NaN,NaN
6260,NaN,NaN,NaN
6280,NaN,NaN,NaN
6280,NaN,NaN,NaN
6300,NaN,NaN,NaN
6300,NaN,NaN,NaN
6320,NaN,NaN,NaN
6320,NaN,NaN,NaN
6340,NaN,NaN,NaN
6340,NaN,NaN,NaN
6360,NaN,NaN,NaN
6360,NaN,NaN,NaN
6380,NaN,NaN,NaN
6380,NaN,NaN,NaN
6400,NaN,NaN,NaN
6400,NaN,NaN,NaN
6420,NaN,NaN,NaN
6420,NaN,NaN,NaN
6440,NaN,NaN,NaN
6440,NaN,NaN,NaN
6460,NaN,NaN,NaN
6460,NaN,NaN,NaN
6480,NaN,NaN,NaN
6480,NaN,NaN,NaN
6500,NaN,NaN,NaN
6500,NaN,NaN,NaN
6520,NaN,NaN,NaN
6520,NaN,NaN,NaN
6540,NaN,NaN,NaN
6540,NaN,NaN,NaN
6560,NaN,NaN,NaN
6560,NaN,NaN,NaN
6580,NaN,NaN,NaN
6580,NaN,NaN,NaN
6600,NaN,NaN,NaN
6600,NaN,NaN,NaN
6620,NaN,NaN,NaN
6620,NaN,NaN,NaN
6640,NaN,NaN,NaN
6640,NaN,NaN,NaN
6660,NaN,NaN,NaN
6660,NaN,NaN,NaN
6680,NaN,NaN,NaN
6680,NaN,NaN,NaN
6700,NaN,NaN,NaN
6700,NaN,NaN,NaN
6720,NaN,NaN,NaN
6720,NaN,NaN,NaN
6740,NaN,NaN,NaN
6740,NaN,NaN,NaN
6760,NaN,NaN,NaN
6760,NaN,NaN,NaN
6780,NaN,NaN,NaN
6780,NaN,NaN,NaN
6800,NaN,NaN,NaN
6800,NaN,NaN,NaN
6820,NaN,NaN,NaN
6820,NaN,NaN,NaN
6840,NaN,NaN,NaN
6840,NaN,NaN,NaN
6860,NaN,NaN,NaN
6860,NaN,NaN,NaN
6880,NaN,NaN,NaN
6880,NaN,NaN,NaN
6900,NaN,NaN,NaN
6900,NaN,NaN,NaN
6920,NaN,NaN,NaN
6920,NaN,NaN,NaN
6940,NaN,NaN,NaN
6940,NaN,NaN,NaN
6960,NaN,NaN,NaN
6960,NaN,NaN,NaN
6980,NaN,NaN,NaN
6980,NaN,NaN,NaN
7000,NaN,NaN,NaN
7000,NaN,NaN,NaN
7020,NaN,NaN,NaN
7020,NaN,NaN,NaN
7040,NaN,NaN,NaN
7040,NaN,NaN,NaN
7060,NaN,NaN,NaN
7060,NaN,NaN,NaN
7080,NaN,NaN,NaN
7080,NaN,NaN,NaN
7100,NaN,NaN,NaN
7100,NaN,NaN,NaN
7120,NaN,NaN,NaN
7120,NaN,NaN,NaN
7140,NaN,NaN,NaN
7140,NaN,NaN,NaN
7160,NaN,NaN,NaN
7160,NaN,NaN,NaN
7180,NaN,NaN,NaN
7180,NaN,NaN,NaN
7200,NaN,NaN,NaN
7200,NaN,NaN,NaN
7220,NaN,NaN,NaN
7220,NaN,NaN,NaN
7240,NaN,NaN,NaN
7240,NaN,NaN,NaN
7260,NaN,NaN,NaN
7260,NaN,NaN,NaN
7280,NaN,NaN,NaN
7280,NaN,NaN,NaN
7300,NaN,NaN,NaN
7300,NaN,NaN,NaN
7320,NaN,NaN,NaN
7320,NaN,NaN,NaN
7340,NaN,NaN,NaN
7340,NaN,NaN,NaN
7360,NaN,NaN,NaN
7360,NaN,NaN,NaN
7380,NaN,NaN,NaN
7380,NaN,NaN,NaN
7400,NaN,NaN,NaN
7400,NaN,NaN,NaN
7420,NaN,NaN,NaN
7420,NaN,NaN,NaN
7440,NaN,NaN,NaN
7440,NaN,NaN,NaN
7460,NaN,NaN,NaN
7460,NaN,NaN,NaN
7480,NaN,NaN,NaN
7480,NaN,NaN,NaN
7500,NaN,NaN,NaN
7500,NaN,NaN,NaN
7520,NaN,NaN,NaN
7520,NaN,NaN,NaN
7540,NaN,NaN,NaN
7540,NaN,NaN,NaN
7560,NaN,NaN,NaN
7560,NaN,NaN,NaN
7580,NaN,NaN,NaN
7580,NaN,NaN,NaN
7600,NaN,NaN,NaN
7600,NaN,NaN,NaN
7620,NaN,NaN,NaN
7620,NaN,NaN,NaN
7640,NaN,NaN,NaN
7640,NaN,NaN,NaN
7660,NaN,NaN,NaN
7660,NaN,NaN,NaN
7680,NaN,NaN,NaN
7680,NaN,NaN,NaN
7700,NaN,NaN,NaN
7700,NaN,NaN,NaN
7720,NaN,NaN,NaN
7720,NaN,NaN,NaN
7740,NaN,NaN,NaN
7740,NaN,NaN,NaN
7760,NaN,NaN,NaN
7760,NaN,NaN,NaN
7780,NaN,NaN,NaN
7780,NaN,NaN,NaN
7800,NaN,NaN,NaN
7800,NaN,NaN,NaN
7820,NaN,NaN,NaN
7820,NaN,NaN,NaN
7840,NaN,NaN,NaN
7840,NaN,NaN,NaN
7860,NaN,NaN,NaN
7860,NaN,NaN,NaN
7880,NaN,NaN,NaN
7880,NaN,NaN,NaN
7900,NaN,NaN,NaN
7900,NaN,NaN,NaN
7920,NaN,NaN,NaN
7920,NaN,NaN,NaN
7940,NaN,NaN,NaN
7940,NaN,NaN,NaN
7960,NaN,NaN,NaN
7960,NaN,NaN,NaN
7980,NaN,NaN,NaN
7980,NaN,NaN,NaN
8000,NaN,NaN,NaN
8000,NaN,NaN,NaN
8020,NaN,NaN,NaN
8020,NaN,NaN,NaN
8040,NaN,NaN,NaN
8040,NaN,NaN,NaN
8060,NaN,NaN,NaN
8060,NaN,NaN,NaN
8080,NaN,NaN,NaN
8080,NaN,NaN,NaN
8100,NaN,NaN,NaN
8100,NaN,NaN,NaN
8120,NaN,NaN,NaN
8120,NaN,NaN,NaN
8140,NaN,NaN,NaN
8140,NaN,NaN,NaN
8160,NaN,NaN,NaN
8160,NaN,NaN,NaN
8180,NaN,NaN,NaN
8180,NaN,NaN,NaN
8200,NaN,NaN,NaN
8200,NaN,NaN,NaN
8220,NaN,NaN,NaN
8220,NaN,NaN,NaN
8240,NaN,NaN,NaN
8240,NaN,NaN,NaN
8260,NaN,NaN,NaN
8260,NaN,NaN,NaN
8280,NaN,NaN,NaN
8280,NaN,NaN,NaN
8300,NaN,NaN,NaN
8300,NaN,NaN,NaN
8320,NaN,NaN,NaN
8320,NaN,NaN,NaN
8340,NaN,NaN,NaN
8340,NaN,NaN,NaN
8360,NaN,NaN,NaN
8360,NaN,NaN,NaN
8380,NaN,NaN,NaN
8380,NaN,NaN,NaN
8400,NaN,NaN,NaN
8400,NaN,NaN,NaN
8420,NaN,NaN,NaN
8420,NaN,NaN,NaN
8440,NaN,NaN,NaN
8440,NaN,NaN,NaN
8460,NaN,NaN,NaN
8460,NaN,NaN,NaN
8480,NaN,NaN,NaN
8480,NaN,NaN,NaN
8500,NaN,NaN,NaN
8500,NaN,NaN,NaN
8520,NaN,NaN,NaN
8520,NaN,NaN,NaN
8540,NaN,NaN,NaN
8540,NaN,NaN,NaN
8560,NaN,NaN,NaN
8560,NaN,NaN,NaN
8580,NaN,NaN,NaN
8580,NaN,NaN,NaN
8600,NaN,NaN,NaN
8600,NaN,NaN,NaN
8620,NaN,NaN,NaN
8620,NaN,NaN,NaN
8640,NaN,NaN,NaN
8640,NaN,NaN,NaN
8660,NaN,NaN,NaN
8660,NaN,NaN,NaN
8680,NaN,NaN,NaN
8680,NaN,NaN,NaN
8700,NaN,NaN,NaN
8700,NaN,NaN,NaN
8720,NaN,NaN,NaN
8720,NaN,NaN,NaN
8740,NaN,NaN,NaN
8740,NaN,NaN,NaN
8760,NaN,NaN,NaN
8760,NaN,NaN,NaN
8780,NaN,NaN,NaN
8780,NaN,NaN,NaN
8800,NaN,NaN,NaN
8800,NaN,NaN,NaN
8820,NaN,NaN,NaN
8820,NaN,NaN,NaN
8840,NaN,NaN,NaN
8840,NaN,NaN,NaN
8860,NaN,NaN,NaN
8860,NaN,NaN,NaN
8880,NaN,NaN,NaN
8880,NaN,NaN,NaN
8900,NaN,NaN,NaN
8900,NaN,NaN,NaN
8920,NaN,NaN,NaN
8920,NaN,NaN,NaN
8940,NaN,NaN,NaN
8940,NaN,NaN,NaN
8960,NaN,NaN,NaN
8960,NaN,NaN,NaN
8980,NaN,NaN,NaN
8980,NaN,NaN,NaN
9000,NaN,NaN,NaN
9000,NaN,NaN,NaN
9020,NaN,NaN,NaN
9020,NaN,NaN,NaN
9040,NaN,NaN,NaN
9040,NaN,NaN,NaN
9060,NaN,NaN,NaN
9060,NaN,NaN,NaN
9080,NaN,NaN,NaN
9080,NaN,NaN,NaN
9100,NaN,NaN,NaN
9100,NaN,NaN,NaN
9120,NaN,NaN,NaN
9120,NaN,NaN,NaN
9140,NaN,NaN,NaN
9140,NaN,NaN,NaN
9160,NaN,NaN,NaN
9160,NaN,NaN,NaN
9180,NaN,NaN,NaN
9180,NaN,NaN,NaN
9200,NaN,NaN,NaN
9200,NaN,NaN,NaN
9220,NaN,NaN,NaN
9220,NaN,NaN,NaN
9240,NaN,NaN,NaN
9240,NaN,NaN,NaN
9260,NaN,NaN,NaN
9260,NaN,NaN,NaN
9280,NaN,NaN,NaN
9280,NaN,NaN,NaN
9300,NaN,NaN,NaN
9300,NaN,NaN,NaN
9320,NaN,NaN,NaN
9320,NaN,NaN,NaN
9340,NaN,NaN,NaN
9340,NaN,NaN,NaN
9360,NaN,NaN,NaN
9360,NaN,NaN,NaN
9380,NaN,NaN,NaN
9380,NaN,NaN,NaN
9400,NaN,NaN,NaN
9400,NaN,NaN,NaN
